cluster index	parent mass	RTMean	component	#Scan#	Compound_Name
1179	312.1597728871234	2.653198	163		
1180	360.1660167110236	2.6538773	-1		
1181	365.1219776283939	2.6538773	-1		
1182	347.1448589037533	2.6546657	-1		
1183	409.1104822431956	2.654682	353		
1184	163.03894659237517	2.6578467	80	1184.0	Spectral Match to Rosmarinic acid from NIST14
1185	467.1526379963586	2.658435	215		
1186	175.1478838224885	2.6642478	15	1186.0	Spectral Match to (-)-Perillyl alcohol from NIST14
1187	179.11781811977664	2.6642478	-1		
1188	330.1183533760577	2.664779	-1		
1189	167.07032256601025	2.667613	483		
1190	329.12308490014846	2.667613	-1		
1191	342.13609120507084	2.6711044	13		
1192	342.1699989037251	2.6715996	13	1192.0	Magnoflorine
1193	319.0424720039931	2.6721597	-1		
1194	456.2076011578063	2.6725073	591		
1195	340.1603653579294	2.6737711	18		
1196	396.2593616495872	2.6737711	-1		
1197	181.0493851355011	2.6742134	35	1197.0	CIS-CAFFEIC ACID
1198	257.1382859875176	2.674797	335	1198.0	(2E)-1-(2,4-dihydroxyphenyl)-3-(4-hydroxyphenyl)-2-propen-1-one
1199	297.06022250695526	2.675381	-1		
1200	314.08703504858823	2.675381	-1		
1201	373.1834834048148	2.6762168	-1		
1202	275.0913607511231	2.6767108	22		
1203	541.2258646291045	2.6767192	388		
1204	153.12748994505728	2.6796045	36		
1205	333.1908673411728	2.6796045	-1		
1206	406.2431066964554	2.68356	120		
1207	450.21229955722544	2.6857307	78		
1208	427.1728805138262	2.6871092	-1		
1209	191.1429435618188	2.6877587	301		
1210	411.19898724332194	2.691739	310		
1211	394.2437716651375	2.6929328	95		
1212	242.1750986365448	2.6931326	290		
1213	627.1558447592282	2.6949105	-1	1213.0	NCGC00385380-01!3-[3,4-dihydroxy-6-(hydroxymethyl)-5-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one
1214	357.11800947296274	2.6962962	-1		
1215	312.12301863443884	2.6978183	163		
1216	469.1320558899971	2.6987798	-1		
1217	434.2750071155933	2.7014694	-1		
1218	189.1273983655608	2.7061336	433		
1219	303.0499193398942	2.706173	-1		
1220	224.13935983431475	2.7069833	-1		
1221	401.1784033713403	2.7069833	-1		
1222	370.1285192477609	2.7084682	-1		
1223	161.13258498703394	2.710567	58	1223.0	Spectral Match to 5.alpha.-Androsterone from NIST14
1224	163.11181927493377	2.710567	754		
1225	369.1909901683672	2.710567	-1		
1226	377.08449220402304	2.7118084	-1		
1227	227.1642116468078	2.7129593	120	1227.0	NCGC00385600-01_C13H22O3_2-Cyclohexen-1-one, 4-hydroxy-4-(3-hydroxybutyl)-3,5,5-trimethyl-
1228	387.2014172402715	2.713308	201	1228.0	NCGC00169491-03_C19H30O8_2-Cyclohexen-1-one, 4-[(1E)-3-(beta-D-glucopyranosyloxy)-1-buten-1-yl]-4-hydroxy-3,5,5-trimethyl-, (4S)-
1229	207.1380539460371	2.714504	4		
1230	518.2388117219457	2.7145467	683		
1231	208.14136151195328	2.7147696	-1		
1232	135.1169821825327	2.7149756	-1		
1233	245.1860133913968	2.7154155	352		
1234	432.25928998048346	2.7154298	201		
1235	193.0495801367452	2.715596	282		
1236	355.10296103729803	2.715596	282	1236.0	Undulatoside A
1237	163.03898657396633	2.7161057	80	1237.0	Spectral Match to Rosmarinic acid from NIST14
1238	325.0918313753574	2.7161057	-1		
1239	225.1485281196788	2.7169044	-1		
1240	149.09625587773127	2.7171748	-1		
1241	409.1834094779072	2.7202961	282		
1242	611.1609453930766	2.7213242	645	1242.0	Rutin - 40.0 eV
1243	411.1990022514962	2.7243097	-1		
1244	304.129221171296	2.7247229	334		
1245	400.2178296824636	2.7292728	79		
1246	408.2230015580728	2.729285	-1	1246.0	NCGC00385605-01
1247	413.1782854488176	2.729285	-1		
1248	434.20226568466046	2.7294216	127	1248.0	NCGC00169814-02_C19H28O10_Benzyl 6-O-(6-deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranoside
1249	211.13286883781177	2.7298722	-1	1249.0	Spectral Match to Jasmonic acid from NIST14
1250	422.2174357790636	2.7303388	78		
1251	276.1230791086741	2.7332063	178		
1252	757.2186443456734	2.7332664	182	1252.0	2-(3,4-dihydroxyphenyl)-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxy-5,7-dihydroxychromen-4-one
1253	406.2437893224948	2.7334769	120	1253.0	CHEBI:181603
1254	276.1594811980209	2.734303	26		
1255	389.217190783939	2.7361083	120	1255.0	icariside B5
1256	328.15464329462816	2.736576	13	1256.0	Boldine CollisionEnergy:102040
1257	317.0271770914261	2.7373405	208		
1258	316.1543519469344	2.7408326	13		
1259	340.1026873845018	2.7416117	-1		
1260	356.1128818577455	2.7416117	13		
1261	191.1431637557288	2.741673	301		
1262	379.1000379899551	2.7417927	-1		
1263	295.0450664150049	2.7431452	259		
1264	312.0716142561045	2.7431452	259		
1265	579.1500340167767	2.743959	94	1265.0	Procyanidin dimer
1266	371.1678009718923	2.7445462	-1		
1267	467.15250618516535	2.7467837	215		
1268	705.236695605081	2.748058	-1		
1269	374.1446959158578	2.7491632	493		
1270	519.2414934092436	2.7515082	-1		
1271	250.1439090639139	2.7518096	99		
1272	442.2284600799856	2.7521818	-1	1272.0	NCGC00384922-01!(2R,3R,4S,5S,6R)-2-octoxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxane-3,4,5-triol
1273	547.1998741891631	2.7563007	-1		
1274	366.2124511633358	2.7590466	-1		
1275	137.09615157896602	2.7600236	584		
1276	169.04961194663258	2.763552	483		
1277	331.1024993864821	2.763552	-1		
1278	423.1263380569106	2.763552	-1		
1279	452.2280381294413	2.7642846	78		
1280	409.183402037307	2.766546	-1		
1281	401.1783147235578	2.770952	-1		
1282	240.15944194435147	2.7726848	125		
1283	370.1710368831944	2.7728488	175		
1284	725.1194830686875	2.7734487	-1		
1285	700.2814041538238	2.7747383	532	1285.0	Pinoresinol diglucoside
1286	811.1690037165653	2.775027	-1		
1287	330.17057942524366	2.7755864	13	1287.0	Reticuline
1288	331.1737678107864	2.7756047	13		
1289	121.06506178971398	2.7765152	-1		
1290	135.04419721289568	2.7765152	144		
1291	167.0703491417353	2.7765152	205	1291.0	Vanylglycol CollisionEnergy:205060
1292	207.0628437068252	2.7765152	-1		
1293	230.13870879017847	2.7765152	-1		
1294	179.07034503891146	2.7769747	1039		
1295	197.0809428641197	2.7769747	803	1295.0	Divaric acid
1296	296.1856077720475	2.7772346	26		
1297	192.1020515089336	2.7795122	676		
1298	295.0922732435014	2.7795105	259		
1299	375.1264005949967	2.7797608	-1		
1300	181.04951159644105	2.781578	35	1300.0	caffeic acid-emf
1301	323.0760478918076	2.781578	1068		
1302	341.0866926746762	2.781578	35		
1303	358.11329396243315	2.781578	35		
1304	363.0686157482708	2.781578	432		
1305	386.1444892039033	2.781578	-1		
1306	343.1364294309469	2.787159	-1		
1307	282.170060825864	2.7875512	26		
1308	544.239120869023	2.7898018	-1		
1309	549.194407449239	2.7898018	-1		
1310	177.0546910837853	2.7906103	64	1310.0	FERULATE
1311	293.1821561451361	2.7923503	-1		
1312	195.06524438679847	2.7929757	35	1312.0	ferulic acid CollisionEnergy:102040
1313	217.1434806080708	2.793814	-1		
1314	262.2012533609936	2.793814	-1		
1315	369.1180540315949	2.7959194	35	1315.0	NCGC00168971-02_C17H20O9_(1R,3R,4S,5R)-1,3,4-Trihydroxy-5-{[(2E)-3-(4-hydroxy-3-methoxyphenyl)-2-propenoyl]oxy}cyclohexanecarboxylic acid
1316	191.1432178035936	2.79663	301		
1317	391.0999335520211	2.797807	-1	1317.0	3-O-Feruloylquinic acid
1318	189.12742052022645	2.799754	433		
1319	465.1367935545893	2.799727	547		
1320	328.1550746299389	2.8006697	13		
1321	329.1585762887863	2.8006697	13		
1322	404.22795278160345	2.8014235	-1		
1323	338.18093987528687	2.8025486	-1		
1324	163.0390166108012	2.8044727	80	1324.0	Spectral Match to Rosmarinic acid from NIST14
1325	427.1939347065653	2.8058264	-1		
1326	413.21460119897074	2.8060594	-1		
1327	290.1748681424252	2.8063745	26	1327.0	Massbank:EQ333403 Atropine|(1R,5S)-8-Methyl-8-azabicyclo[3.2.1]oct-3-yl tropate
1328	325.0917864054247	2.8089733	35		
1329	400.2178592926166	2.8090441	79		
1330	303.0498978811575	2.8097284	97	1330.0	Spectral Match to Quercetin from NIST14
1331	407.253560836985	2.8100288	-1		
1332	225.14860764794216	2.8128247	439		
1333	352.1602387223845	2.8139267	18		
1334	411.1626290364737	2.8178015	-1		
1335	445.1342144088105	2.8184807	-1		
1336	358.1649105836826	2.8198595	-1		
1337	1124.142727587182	2.8205667	-1		
1338	504.2229792186191	2.8212147	238		
1339	730.2918049110248	2.8256595	532		
1340	743.2028185179461	2.8256607	-1	1340.0	NCGC00180410-02!3-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R,5R,6S)-3-[(2S,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxy-4,5-dihydroxy-6-methyloxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-2-(3,4-dihydroxyphenyl)-5,7-dihydroxychromen-4-one
1341	309.096885005825	2.8258817	-1	1341.0	CHEBI:182999
1342	393.1157075713617	2.8258817	-1		
1343	735.2472721532721	2.8284326	-1		
1344	956.1365029080328	2.8343663	563		
1345	227.16424328374853	2.8367858	120		
1346	389.2172319292	2.8367858	120	1346.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]-
1347	434.2750360232093	2.8367858	120		
1348	561.1944163921769	2.8376896	-1		
1349	627.1557596136398	2.8379478	-1		
1350	361.1469690972061	2.8380456	-1		
1351	407.1677236449363	2.8387413	-1		
1352	479.0823464533667	2.8396673	267	1352.0	quercetin 3-O-glucuronide
1353	611.1245466327833	2.8396673	-1	1353.0	Rutin - 40.0 eV
1354	633.1060574339389	2.8396673	-1		
1355	356.1915964894402	2.8434162	90		
1356	411.19921248499423	2.843843	-1		
1357	337.0893709700238	2.8481746	-1		
1358	301.03435713463284	2.8489797	219		
1359	625.1401871276688	2.8489797	-1		
1360	597.1453093886049	2.8492851	-1	1360.0	ReSpect:PT104310 Peltatoside|Quer-3-Ara-Glc|quercetin-3-O-arabinoglucoside|3-[(6-O-alpha-L-Arabinopyranosyl-beta-D-glucopyranosyl)oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one|2-(3,4-dihydroxyphenyl
1361	304.1542366171126	2.8494854	788	1361.0	scopolamine CollisionEnergy:102040
1362	207.13809982570453	2.8591037	439		
1363	465.1034278896327	2.8596005	-1	1363.0	CCG-208508 CollisionEnergy:102040
1364	554.3173961799482	2.8618827	164		
1365	384.14444983023503	2.862165	13		
1366	358.1136269650789	2.862454	-1		
1367	126.09158241570154	2.8653076	-1		
1368	563.2101104159473	2.868603	-1		
1369	384.12899826090336	2.8698573	-1		
1370	312.1805228328986	2.8719964	480		
1371	409.18345535709886	2.873021	877		
1372	356.0976361066068	2.8744915	259		
1373	371.1677536119003	2.875489	-1		
1374	430.1343894797069	2.876078	18		
1375	170.11757918582532	2.8769677	-1	1375.0	ADONITOL
1376	384.1652535437738	2.8772826	-1		
1377	297.11210065984284	2.8785021	13		
1378	233.18597944497608	2.87886	-1		
1379	188.12817875133788	2.8805761	-1		
1380	210.1101452898269	2.8805761	-1		
1381	622.1947447389635	2.880642	808		
1382	390.1398071630472	2.8813837	175	1382.0	(2S,3S,4S,5R,6R)-6-(3-benzoyloxy-2-hydroxypropoxy)-3,4,5-trihydroxyoxane-2-carboxylic acid
1383	147.04409559732787	2.8816957	2		
1384	361.053048919904	2.8819366	-1		
1385	439.1575396822719	2.8823807	-1		
1386	306.1700457712473	2.8824935	26	1386.0	Atropine oxide
1387	611.3327793908958	2.8824935	26		
1388	741.223691279581	2.884444	182	1388.0	ReSpect:PT109170 Kaempferol-3-Glucoside-2''-Rhamnoside-7-Rhamnoside|Kaem-3-Glc-2''-Rha-7-Rha
1389	283.0971751759594	2.8861592	-1		
1390	326.13979520242856	2.8861592	263		
1391	328.155037913838	2.8864458	163	1391.0	discretamine
1392	454.2312324680837	2.8868275	804		
1393	179.0702693113579	2.8871462	175		
1394	197.08082364992708	2.8871462	175		
1395	355.1023889954415	2.8871462	175		
1396	373.11318514077607	2.8871462	175	1396.0	NCGC00384897-01_C16H20O10_3-(Benzoyloxy)-2-hydroxypropyl beta-D-glucopyranosiduronic acid
1397	395.0950592586872	2.8871462	-1		
1398	422.21741171718304	2.8871462	78		
1399	327.1461514661016	2.8876896	263		
1400	413.21478233698906	2.8886836	252		
1401	287.054999001889	2.8889387	97	1401.0	Massbank:PB004121 Kaempferol|3,5,7-trihydroxy-2-(4-hydroxyphenyl)chromen-4-one
1402	449.1079757629471	2.8889387	-1		
1403	611.1608869240515	2.8889387	-1	1403.0	3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one
1404	633.1427416119083	2.8889387	799		
1405	196.0607231679116	2.88938	-1		
1406	314.1755935443378	2.8897412	13		
1407	434.20227513144414	2.8897512	79	1407.0	Phenylethyl primeveroside
1408	339.10752288822835	2.8907034	35		
1409	653.2872587622701	2.8912134	-1		
1410	361.089329668706	2.891458	-1		
1411	400.1391522884438	2.8937008	582		
1412	401.1793743871676	2.8943968	-1		
1413	445.2347832374148	2.8958306	-1		
1414	241.10703273509773	2.8959446	350		
1415	406.2436260474109	2.8974447	-1	1415.0	NCGC00180790-02!4-hydroxy-3,3,5-trimethyl-4-[(E)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxybut-1-enyl]cyclohexan-1-one
1416	452.22788552689866	2.8996186	78		
1417	178.08628679247823	2.9022813	-1		
1418	331.16351364690155	2.9022813	-1		
1419	455.1313584953581	2.9028788	-1		
1420	617.1477224323288	2.9056685	-1		
1421	133.10131622617484	2.90682	654		
1422	429.17330640308273	2.9079702	-1		
1423	163.0389696229086	2.9089994	80	1423.0	Spectral Match to Rosmarinic acid from NIST14
1424	595.1660823303235	2.9131956	645	1424.0	CHEMBL1929193
1425	207.13819219526533	2.9157763	-1		
1426	387.20166178117046	2.9157763	-1	1426.0	3,5,5-Trimethyl-4beta-hydroxy-4-[3-(beta-D-glucopyranosyloxy)-1-butenyl]-2-cyclohexene-1-one
1427	436.2904628983348	2.915888	472		
1428	175.14818852794096	2.9173124	58		
1429	202.0896711095596	2.918443	667		
1430	153.12748053510322	2.9189317	36		
1431	383.1701330298144	2.9189317	-1		
1432	419.1910906073312	2.9189317	-1		
1433	354.19114409689945	2.920033	271		
1434	193.15880516654144	2.9205532	404		
1435	619.0910612825928	2.922103	-1		
1436	372.0927016679417	2.924556	-1		
1437	313.0917225576388	2.9245677	-1		
1438	165.05469738195782	2.9246287	2		
1439	290.17506973493926	2.9329336	26		
1440	563.2102841157256	2.9333622	-1		
1441	558.2548604701955	2.9340398	78	1441.0	NCGC00384841-01!2-[3-[4-[1,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-2-yl]oxy-3-methoxyphenyl]propoxy]-6-(hydroxymethyl)oxane-3,4,5-triol
1442	417.1731758698307	2.936758	-1		
1443	137.09629645281706	2.9367907	584		
1444	413.21477677494926	2.9408262	-1		
1445	210.1488841138423	2.9422333	26		
1446	300.16020890493513	2.942952	13		
1447	422.1205374213587	2.9430075	-1		
1448	147.04408791275142	2.948132	-1		
1449	388.1759381782345	2.9482918	-1		
1450	476.3067024842715	2.94837	323		
1451	298.2012608740763	2.9523418	26		
1452	412.2186495477008	2.9528203	79	1452.0	(Z)-3-Hexenylvicianoside
1453	484.24484529394346	2.9537127	804		
1454	408.2593502586055	2.9557881	668		
1455	359.1700892317671	2.9570277	140	1455.0	Sweroside
1456	349.0895562385448	2.9572816	-1		
1457	434.2024741182136	2.9575374	79	1457.0	(2S,3R,4S,5R)-2-[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-2-(2-phenylethoxy)oxan-3-yl]oxyoxane-3,4,5-triol
1458	389.2171458406376	2.957832	120	1458.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]-
1459	271.07886936942384	2.959506	-1		
1460	327.10764371154386	2.959506	415	1460.0	trans-p-coumaric acid-4-O-glucopyranoside
1461	344.13432117138865	2.959506	415	1461.0	(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid
1462	372.1655767064349	2.959506	-1		
1463	231.0863670494244	2.961077	175		
1464	356.14943299583706	2.9624019	111		
1465	266.1234197860357	2.9640114	175		
1466	137.05981158625514	2.9644501	2		
1467	251.1278146250072	2.9644501	517		
1468	435.1627073465831	2.9644501	606		
1469	231.0652737220632	2.964763	264		
1470	588.2653807166047	2.964763	-1		
1471	593.2207400388432	2.964763	313		
1472	430.2074064503572	2.9649587	517		
1473	191.14309320289084	2.9665246	4		
1474	468.1630983128919	2.9676077	-1		
1475	462.23350110897	2.9679506	-1		
1476	439.1576599009672	2.9684565	-1		
1477	227.1641919967336	2.9692822	120		
1478	446.1810567301164	2.9693046	447		
1479	491.2388836873656	2.9693046	447		
1480	206.0811362135289	2.971662	-1		
1481	197.1172784182145	2.9725244	596	1481.0	Loliolide
1482	352.1601799268675	2.9744656	18		
1483	287.0550580330992	2.9751878	97	1483.0	Spectral Match to Datiscetin from NIST14
1484	368.113405009339	2.9762247	13	1484.0	Massbank:BML00750 (+)-Bicuculline
1485	284.1280783674263	2.976418	447	1485.0	36417-86-4
1486	357.11540920182614	2.9800487	-1		
1487	373.0898023344662	2.9800487	-1		
1488	380.19146652271	2.9800487	-1		
1489	411.1991256438701	2.9816542	-1		
1490	382.1287360956034	2.98286	13	1490.0	(6S)-6-[[(5R)-5,6,7,8-Tetrahydro-6,6-dimethyl-1,3-dioxolo[4,5-g]isoquinolin-6-ium]-5alpha-yl]furo[3,4-e]-1,3-benzodioxol-8(6H)-one
1491	434.2749872076921	2.983253	133		
1492	409.1836558079539	2.9844134	-1		
1493	250.1439590556197	2.985619	99		
1494	418.17102397651456	2.986517	-1		
1495	423.1264235957372	2.986517	-1		
1496	487.21512741461873	2.9917657	971		
1497	303.049834079131	2.9938362	97	1497.0	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-4H-chromen-4-one
1498	274.06865137301844	2.995975	-1		
1499	252.08672638413583	2.997889	165		
1500	285.16962996450314	2.999899	228		
1501	644.3125897510325	2.999899	228		
1502	465.103212229585	3.0012286	246	1502.0	CCG-208508 CollisionEnergy:102040
1503	406.2438222880953	3.0013165	71	1503.0	CHEBI:181603
1504	432.1868109960592	3.0013795	122		
1505	437.1420860437804	3.0013795	558		
1506	460.217718705664	3.0013795	122		
1507	342.1702089651778	3.002311	238	1507.0	N-methylaurotetanine 
1508	370.1289911721283	3.0031724	111	1508.0	NCGC00180546-03!
1509	371.1320642191112	3.0031724	111		
1510	386.1236081620248	3.0031724	111		
1511	449.10788177311485	3.003594	-1	1511.0	Trifolin
1512	773.1920530698059	3.003594	469		
1513	795.1739430656239	3.003594	916		
1514	649.2676943455219	3.0046206	-1		
1515	219.1016663165081	3.0054042	200		
1516	221.0808796441021	3.0054042	-1		
1517	235.0965442218589	3.0054042	557		
1518	253.1071117021839	3.0054042	-1		
1519	540.2443590749939	3.0054042	200	1519.0	lariciresinol 4-O-glucoside
1520	626.1716057507916	3.0059633	-1		
1521	633.1426713334513	3.006794	-1	1521.0	Vitamin P CollisionEnergy:102040
1522	611.1611900225047	3.008572	182	1522.0	Rutin
1523	301.0344517156554	3.0089216	219		
1524	133.1012996889466	3.0090158	-1		
1525	371.20642262160806	3.0090158	71	1525.0	NCGC00380213-01_C19H32O8_2-Butanone, 4-[3-(beta-D-glucopyranosyloxy)-4-hydroxy-2,6,6-trimethyl-1-cyclohexen-1-yl]-
1526	475.1210658864956	3.0090158	-1		
1527	394.2437242773329	3.0114868	95		
1528	366.21255326574175	3.0115876	-1		
1529	306.1700082710065	3.012928	26	1529.0	Atropine-N-oxideHCl CollisionEnergy:205060
1530	163.0388777758316	3.0136158	80	1530.0	Spectral Match to Rosmarinic acid from NIST14
1531	302.15985796112903	3.015794	57	1531.0	2-Phenylethyl-galactoside
1532	468.2359043940654	3.0174801	212	1532.0	Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14
1533	207.13802089384865	3.0183415	-1		
1534	371.167784316401	3.018963	-1		
1535	339.1074539585729	3.0213	35		
1536	356.09759628931226	3.0229757	35		
1537	361.0529138316916	3.0229757	-1		
1538	324.1229937336864	3.0242348	-1		
1539	325.091785182608	3.028671	35		
1540	153.12740851792273	3.0289521	36	1540.0	10-HYDROXYDECANOATE
1541	225.1485725818483	3.032833	-1		
1542	344.1857155661419	3.0344775	13		
1543	309.0968135920509	3.0356684	35	1543.0	CHEBI:182999
1544	300.15929289792206	3.0371428	13	1544.0	N-methylcoclaurine
1545	189.1273859788396	3.0405505	997		
1546	147.04408687010994	3.0408885	2		
1547	314.19610420809323	3.040966	480		
1548	177.05466601251268	3.0412827	64		
1549	211.144101003764	3.0414279	783		
1550	471.18391822862975	3.0415485	-1		
1551	181.12229469056263	3.0435815	226		
1552	178.0849830375759	3.0445845	-1		
1553	327.1412830028026	3.0445845	741		
1554	412.2179148503637	3.0448377	79	1554.0	(Z)-3-Hexenylvicianoside
1555	498.17354221040097	3.0462878	-1		
1556	417.1730173945638	3.0463676	-1		
1557	165.05467547382923	3.0491042	35	1557.0	4-COUMARATE
1558	355.1727155445908	3.049553	317		
1559	314.13856791113886	3.0509324	281	1559.0	NCGC00169550-02!(E)-3-(4-hydroxy-3-methoxyphenyl)-N-[2-(4-hydroxyphenyl)ethyl]prop-2-enamide [IIN-based: Match]
1560	521.249692016344	3.0517843	-1		
1561	135.1169111436826	3.0535746	852		
1562	350.2173806964657	3.053592	127	1562.0	Rosiridin
1563	326.13863466720665	3.0546932	163		
1564	286.1436019151609	3.054775	13	1564.0	Coclaurine
1565	609.1451495426372	3.0575097	-1		
1566	305.1131912095755	3.059139	334	1566.0	Massbank:PR304148 Indole-3-acetyl-L-glutamic acid
1567	669.1665341033479	3.0592587	39		
1568	691.1476754550293	3.0592587	366		
1569	224.16452090331904	3.0637386	26		
1570	463.0874379683012	3.0640006	282		
1571	172.13320410272476	3.0647333	7		
1572	409.18335267329047	3.0658836	-1		
1573	378.2484840492653	3.0674922	-1		
1574	369.1168896229776	3.0680788	35		
1575	554.2234978799729	3.0693123	-1		
1576	559.1788725431212	3.0693123	-1		
1577	217.1910661037847	3.06977	-1		
1578	520.3329550343681	3.0705009	323		
1579	413.1421303013511	3.0708447	-1		
1580	448.2178426299501	3.0710294	127	1580.0	2-Phenylethyl D-rutinoside
1581	404.2278959595177	3.071294	-1		
1582	356.1488797435308	3.0721922	111		
1583	595.1294243729966	3.0734031	-1		
1584	479.0825268850317	3.075181	267	1584.0	quercetin 3-O-glucuronide
1585	501.0638980995664	3.075181	-1		
1586	404.1552089044062	3.076271	175		
1587	303.0493641657071	3.077926	97	1587.0	Massbank:PB004083 Quercetin|2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxychromen-4-one
1588	494.0927981942537	3.0797305	-1		
1589	465.1029356755389	3.0798361	246	1589.0	CCG-208508 CollisionEnergy:102040
1590	347.07371294760856	3.0836494	432		
1591	345.1794312283632	3.0876849	13		
1592	487.0846184582906	3.0879872	-1		
1593	343.17230687400723	3.0904257	13		
1594	344.1746812223649	3.0904257	13		
1595	382.1274461144552	3.0904257	13	1595.0	(6S)-6-[[(5R)-5,6,7,8-Tetrahydro-6,6-dimethyl-1,3-dioxolo[4,5-g]isoquinolin-6-ium]-5alpha-yl]furo[3,4-e]-1,3-benzodioxol-8(6H)-one
1596	390.09504833305465	3.0904257	-1		
1597	709.2741038881411	3.0904257	13		
1598	735.2186986916308	3.0904257	13		
1599	301.034239488102	3.0907087	219		
1600	581.1498720191647	3.091035	-1	1600.0	6''-O-L-Arabinopyranosylastragalin
1601	342.11526429064133	3.096708	-1		
1602	355.1726069781833	3.0968418	317		
1603	364.15129117837705	3.0984447	-1		
1604	555.1315160493155	3.099511	721		
1605	190.08574512745696	3.1007779	-1		
1606	311.1261606666825	3.1007779	13		
1607	371.1190587362449	3.1007779	13		
1608	502.2073060405284	3.1013665	-1		
1609	331.13616025830817	3.101509	-1		
1610	590.2234429231593	3.1014977	-1		
1611	683.331433427469	3.1032374	13		
1612	459.24803746031154	3.1064637	-1		
1613	839.2005800867948	3.107662	-1		
1614	287.0545747362581	3.108617	282		
1615	342.169852077859	3.1108937	13	1615.0	NCGC00380809-01!(6aS)-1,2,11-trimethoxy-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10-ol [IIN-based: Match]
1616	409.11116633806313	3.1111505	-1		
1617	356.1505199016965	3.111682	-1		
1618	379.0999631110113	3.1177468	-1		
1619	617.1138004843265	3.1180933	289	1619.0	NCGC00385510-01![(2S,3R,4S,5R,6R)-2-[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4-oxochromen-3-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-3-yl] 3,4,5-trihydroxybenzoate
1620	219.1744130700077	3.118322	4		
1621	374.14465042813976	3.118328	18		
1622	411.1991485476534	3.1250944	-1		
1623	449.1080689062629	3.1250908	88		
1624	402.176073968496	3.125837	-1		
1625	315.0709262411804	3.12741	35		
1626	423.1989996546532	3.1282897	-1		
1627	368.11262976426696	3.1296647	13	1627.0	(+)-Bicuculline CollisionEnergy:102040
1628	506.1870222529839	3.129818	18		
1629	298.09177001669326	3.1306608	35		
1630	147.04396388232	3.131093	2		
1631	338.1961031684656	3.1321561	-1		
1632	375.0023952755551	3.1332324	-1		
1633	593.2205843911946	3.1350257	313		
1634	437.214730254547	3.1350806	208		
1635	185.13252476501071	3.1357832	58		
1636	203.14311363039	3.1357832	-1		
1637	528.1842686553321	3.1357832	-1		
1638	538.2281959775961	3.1364527	251	1638.0	NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol
1639	771.1034784585652	3.136612	563		
1640	958.1518816780678	3.136612	563	1640.0	beta-penta-O-galloyl-glucose
1641	407.1311735330726	3.1385837	-1		
1642	338.10237061126884	3.139924	52		
1643	345.1895258636465	3.139924	13		
1644	443.0974480670952	3.1411622	-1	1644.0	[(2S,3R)-2-(3,4-dihydroxyphenyl)-3,5-dihydroxy-3,4-dihydro-2H-chromen-7-yl] 3,4,5-trihydroxybenzoate
1645	326.13818182137976	3.1441004	163		
1646	372.14301526744	3.1441004	-1		
1647	226.15503976885503	3.145451	510		
1648	343.23388275145004	3.145451	-1		
1649	451.1238320471799	3.145451	264	1649.0	CHEMBL1602917 CollisionEnergy:102040
1650	389.2170144939317	3.1460273	-1		
