#Scan#	SpectrumFile	Annotation	OrigAnnotation	Protein	dbIndex	numMods	matchOrientation	startMass	Charge	MQScore	p-value	isDecoy	StrictEnvelopeScore	UnstrictEvelopeScore	CompoundName	Organism	FileScanUniqueID	FDR	LibraryName	mzErrorPPM	LibMetaData	Smiles	Inchi	LibSearchSharedPeaks	Abundance	ParentMassDiff	SpecMZ	ExactMass	LibrarySpectrumID
1407	spectra_filtered.mgf	*..*		:91692	91691	-1	0	434.202	1	0.932647	0	0	563.202	1038500.0	Phenylethyl primeveroside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1407	-1	MSNLIB-POSITIVE.mgf	0.702843				17	0	0.000305176	434.202	0	CCMSLIB00012442944
1976	spectra_filtered.mgf	*..*		:20337	17673	-1	0	165.076	1	0.932378	0	0	249.591	202800.0	D-Sorbitol [M-H2O+H]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf1976	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	0.647045				7	0	0.000106812	165.076	0	CCMSLIB00012271986
1285	spectra_filtered.mgf	*..*		:13533	13533	-1	0	700.281	1	0.932318	0	0	349.615	1121300.0	Pinoresinol diglucoside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1285	-1	MSNLIB-POSITIVE.mgf	0.522949				11	0	0.000366211	700.281	0	CCMSLIB00012287834
712	spectra_filtered.mgf	*..*		:11086	29548	-1	0	318.155	1	0.931541	0	0	297.609	1389000.0	Salidroside [M+NH4]+	MONA	temp/spectra_filtered.mgf712	-1	MONA.mgf	0.671443				12	0	0.000213623	318.155	0	CCMSLIB00004702149
2281	spectra_filtered.mgf	*..*		:2629	3075	-1	0	416.352	1	0.931252	0	0	8375280.0	1830600.0	Tomatidine CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf2281	-1	BERKELEY-LAB.mgf	2.41882				11	0	0.00100708	416.353	0	CCMSLIB00010105063
1756	spectra_filtered.mgf	*..*		:11401	11401	-1	0	435.093	1	0.931216	0	0	3826.84	1412800.0	Massbank:PR100447 Quercetin-3-D-xyloside|Quer-3-Xyl|Reinutrin|Reynoutrin [M+H]+	MASSBANK	temp/spectra_filtered.mgf1756	-1	MASSBANK.mgf	1.61323				9	0	0.000701904	435.092	0	CCMSLIB00000223269
2998	spectra_filtered.mgf	*..*		:15390	13393	-1	0	460.267	1	0.931139	0	0	143.118	176500.0	emorfazone [2M-2H2O+NH4]+	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf2998	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	5.43693				6	0	0.00250244	460.27	0	CCMSLIB00012267706
1029	spectra_filtered.mgf	*..*		:2329	47568	-1	0	449.108	1	0.930632	0	0	119.675	1467500.0	kaempferol 7-O-glucoside [M+H]+	MONA	temp/spectra_filtered.mgf1029	-1	MONA.mgf	0.0				6	0	0.0	449.108	0	CCMSLIB00004720170
507	spectra_filtered.mgf	*..*		:2214	6888	-1	0	517.135	1	0.930376	0	0	9337470.0	1588600.0	1,3-Dicaffeoyl-epi-quinic acid  M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf507	-1	GNPS-LIBRARY.mgf	39.7746				6	0	0.0205688	517.156	0	CCMSLIB00005724378
2383	spectra_filtered.mgf	*..*		:2711	3157	-1	0	368.113	1	0.930147	0	0	10393400.0	507500.0	(+)-Bicuculline CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf2383	-1	BERKELEY-LAB.mgf	1.07774				10	0	0.000396729	368.113	0	CCMSLIB00010105145
1330	spectra_filtered.mgf	*..*		:1096	1339	-1	0	303.05	1	0.929902	0	0	556890.0	369300.0	Spectral Match to Quercetin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1330	-1	GNPS-NIST14-MATCHES.mgf	0.302104				12	0	9.15527e-05	303.05	0	CCMSLIB00003135825
944	spectra_filtered.mgf	*..*		:85074	85073	-1	0	272.12	1	0.928708	0	0	2888.0	506700.0	Higenamine [M+H]+	BMDMS-NP	temp/spectra_filtered.mgf944	-1	BMDMS-NP.mgf	30.5041				10	0	0.00830078	272.128	0	CCMSLIB00006439374
3456	spectra_filtered.mgf	*..*		:2255	326	-1	0	279.231	1	0.928465	0	0	1008200.0	181500.0	Spectral Match to 9(10)-EpOME from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3456	-1	GNPS-NIST14-MATCHES.mgf	3.27875				8	0	0.000915527	279.232	0	CCMSLIB00003134812
880	spectra_filtered.mgf	*..*		:94930	94929	-1	0	450.197	1	0.927285	0	0	462.586	914900.0	Benzyl gentiobioside [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf880	-1	MSNLIB-POSITIVE.mgf	0.47451				13	0	0.000213623	450.197	0	CCMSLIB00012446182
3637	spectra_filtered.mgf	*..*		:7638	6656	-1	0	176.107	1	0.927103	0	0	253.896	212500.0	113777-33-6 [M-2H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3637	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	7.36482				6	0	0.001297	176.106	0	CCMSLIB00012255371
1511	spectra_filtered.mgf	*..*		:82889	82889	-1	0	449.108	1	0.926963	0	0	114.796	392200.0	Trifolin [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1511	-1	MSNLIB-POSITIVE.mgf	0.203855				6	0	9.15527e-05	449.108	0	CCMSLIB00012434003
1403	spectra_filtered.mgf	*..*		:1056	46072	-1	0	611.161	1	0.926548	0	0	121.485	783500.0	3-[4,5-dihydroxy-6-(hydroxymethyl)-3-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-5,7-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one [M+H]+	MONA	temp/spectra_filtered.mgf1403	-1	MONA.mgf	0.199735				11	0	0.00012207	611.161	0	CCMSLIB00004718674
1091	spectra_filtered.mgf	*..*		:232597	10413	-1	0	288.144	1	0.926421	0	0	18663.9	438700.0	Phenylmethyl-glucopyranoside M+NH4	GNPS-LIBRARY	temp/spectra_filtered.mgf1091	-1	GNPS-LIBRARY.mgf	0.635465				7	0	0.000183105	288.144	0	CCMSLIB00006126884
3350	spectra_filtered.mgf	*..*		:3730	5685	-1	0	335.258	1	0.925597	0	0	262535.0	246800.0	Spectral Match to Monolinolenin (9c,12c,15c) from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3350	-1	GNPS-NIST14-MATCHES.mgf	0.0				9	0	0.0	335.258	0	CCMSLIB00003140172
3635	spectra_filtered.mgf	*..*		:3165	2757	-1	0	153.115	1	0.925163	0	0	246.221	142700.0	SCHEMBL7091005 [M+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3635	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	9.86592				7	0	0.00151062	153.113	0	CCMSLIB00012249714
1686	spectra_filtered.mgf	*..*		:950	45949	-1	0	435.092	1	0.924773	0	0	110.828	1132500.0	avicularin [M+H]+	MONA	temp/spectra_filtered.mgf1686	-1	MONA.mgf	0.911827				7	0	0.000396729	435.092	0	CCMSLIB00004718551
3624	spectra_filtered.mgf	*..*		:10109	8755	-1	0	161.084	1	0.924327	0	0	234.545	133900.0	M50367 [M-H2O+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3624	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	10.5145				6	0	0.00169373	161.082	0	CCMSLIB00012260627
1503	spectra_filtered.mgf	*..*		:92716	92715	-1	0	406.244	1	0.92432	0	0	313.043	1445600.0	CHEBI:181603 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1503	-1	MSNLIB-POSITIVE.mgf	0.450728				8	0	0.000183105	406.244	0	CCMSLIB00012443968
1388	spectra_filtered.mgf	*..*		:6449	6447	-1	0	741.224	1	0.923927	0	0	1789.0	1584200.0	ReSpect:PT109170 Kaempferol-3-Glucoside-2''-Rhamnoside-7-Rhamnoside|Kaem-3-Glc-2''-Rha-7-Rha [M+H]	RESPECT	temp/spectra_filtered.mgf1388	-1	RESPECT.mgf	0.411719				6	0	0.000305176	741.224	0	CCMSLIB00000221460
1640	spectra_filtered.mgf	*..*		:10996	29458	-1	0	958.152	1	0.923835	0	0	117.535	3066300.0	beta-penta-O-galloyl-glucose [M+NH4]+	MONA	temp/spectra_filtered.mgf1640	-1	MONA.mgf	0.0637009				13	0	6.10352e-05	958.152	0	CCMSLIB00004702059
148	spectra_filtered.mgf	*..*		:811	1257	-1	0	129.055	1	0.923721	0	0	544284.0	577000.0	5-Methoxy-5-oxopentanoic acid CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf148	-1	BERKELEY-LAB.mgf	2.24646				6	0	0.000289917	129.055	0	CCMSLIB00010103245
1784	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.921878	0	0	624677.0	494800.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1784	-1	GNPS-NIST14-MATCHES.mgf	203.291				6	0	0.0355988	175.148	0	CCMSLIB00003139980
3463	spectra_filtered.mgf	*..*		:11574	12020	-1	0	457.368	1	0.921828	0	0	1270650.0	247100.0	Ursolic acid CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf3463	-1	BERKELEY-LAB.mgf	0.867416				13	0	0.000396729	457.368	0	CCMSLIB00010114008
2266	spectra_filtered.mgf	*..*		:3694	4140	-1	0	332.092	1	0.921089	0	0	2307290.0	610900.0	SANGUINARINE CollisionEnergy:102040 M	BERKELEY-LAB	temp/spectra_filtered.mgf2266	-1	BERKELEY-LAB.mgf	0.275685				8	0	9.15527e-05	332.092	0	CCMSLIB00010106128
382	spectra_filtered.mgf	*..*		:148	5265	-1	0	180.086	1	0.920167	0	0	1108280.0	461700.0	Spectral Match to D-Fructose from NIST14 M+NH4-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf382	-1	GNPS-NIST14-MATCHES.mgf	3.89761				8	0	0.000701904	180.087	0	CCMSLIB00003139752
1638	spectra_filtered.mgf	*..*		:269	2167	-1	0	538.228	1	0.920027	0	0	111203.0	917400.0	NCGC00180259-02!2-(hydroxymethyl)-6-[4-[(2S,3S)-3-(hydroxymethyl)-5-[(E)-3-hydroxyprop-1-enyl]-7-methoxy-2,3-dihydro-1-benzofuran-2-yl]-2-methoxyphenoxy]oxane-3,4,5-triol M+NH4	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf1638	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.340201				14	0	0.000183105	538.228	0	CCMSLIB00000848476
522	spectra_filtered.mgf	*..*		:99958	99957	-1	0	318.155	1	0.91952	0	0	466.115	501100.0	Icariside D2 [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf522	-1	MSNLIB-POSITIVE.mgf	0.959205				10	0	0.000305176	318.155	0	CCMSLIB00012451210
2223	spectra_filtered.mgf	*..*		:42780	54779	-1	0	414.337	1	0.919347	0	0	1298850.0	914900.0	Massbank:NA002792 Solasodin|Solasodine M+H	MASSBANK	temp/spectra_filtered.mgf2223	-1	MASSBANK.mgf	0.441924				12	0	0.000183105	414.337	0	CCMSLIB00005768331
2054	spectra_filtered.mgf	*..*		:1368	5272	-1	0	370.165	1	0.91925	0	0	870530.0	1388400.0	Spectral Match to Allocryptopine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2054	-1	GNPS-NIST14-MATCHES.mgf	1.07176				11	0	0.000396729	370.165	0	CCMSLIB00003139759
2049	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.918489	0	0	624677.0	255700.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2049	-1	GNPS-NIST14-MATCHES.mgf	207.91				6	0	0.0364075	175.148	0	CCMSLIB00003139980
2151	spectra_filtered.mgf	*..*		:1708	179	-1	0	195.065	1	0.918441	0	0	17421400.0	228700.0	Ferulic acid M+H	TUEBINGEN-NATURAL-PRODUCT-COLLECTION	temp/spectra_filtered.mgf2151	-1	TUEBINGEN-NATURAL-PRODUCT-COLLECTION.mgf	4.06765				6	0	0.000793457	195.066	0	CCMSLIB00011906145
2241	spectra_filtered.mgf	*..*		:95691	95690	-1	0	490.171	1	0.918384	0	0	189.555	602200.0	NCGC00384999-01_C24H24O10_2-({6-O-[(2E)-3-(4-Hydroxyphenyl)-2-propenoyl]-beta-D-glucopyranosyl}oxy)-3-phenylacrylic acid [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2241	-1	MSNLIB-POSITIVE.mgf	0.62259				8	0	0.000305176	490.171	0	CCMSLIB00012446943
2309	spectra_filtered.mgf	*..*		:68	4211	-1	0	325.113	1	0.917808	0	0	1130930.0	231600.0	Spectral Match to D-(+)-Cellobiose from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2309	-1	GNPS-NIST14-MATCHES.mgf	0.281603				7	0	9.15527e-05	325.113	0	CCMSLIB00003138698
1562	spectra_filtered.mgf	*..*		:98222	98221	-1	0	350.217	1	0.917786	0	0	286.737	377100.0	Rosiridin [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1562	-1	MSNLIB-POSITIVE.mgf	1.13281				9	0	0.000396729	350.217	0	CCMSLIB00012449474
334	spectra_filtered.mgf	*..*		:148	5265	-1	0	180.086	1	0.917603	0	0	1108280.0	524900.0	Spectral Match to D-Fructose from NIST14 M+NH4-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf334	-1	GNPS-NIST14-MATCHES.mgf	3.89761				8	0	0.000701904	180.087	0	CCMSLIB00003139752
1543	spectra_filtered.mgf	*..*		:95682	95681	-1	0	309.097	1	0.917275	0	0	128.263	2352800.0	CHEBI:182999 [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1543	-1	MSNLIB-POSITIVE.mgf	0.592388				6	0	0.000183105	309.097	0	CCMSLIB00012446934
1363	spectra_filtered.mgf	*..*		:10714	11160	-1	0	465.103	1	0.917239	0	0	5879350.0	297100.0	CCG-208508 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1363	-1	BERKELEY-LAB.mgf	0.852991				8	0	0.000396729	465.103	0	CCMSLIB00010113148
1186	spectra_filtered.mgf	*..*		:1737	5493	-1	0	175.112	1	0.917195	0	0	624677.0	383300.0	Spectral Match to (-)-Perillyl alcohol from NIST14 M+Na	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1186	-1	GNPS-NIST14-MATCHES.mgf	205.034				6	0	0.0359039	175.148	0	CCMSLIB00003139980
1566	spectra_filtered.mgf	*..*		:21300	33299	-1	0	305.113	1	0.917115	0	0	1488.0	630800.0	Massbank:PR304148 Indole-3-acetyl-L-glutamic acid M+H	MASSBANK	temp/spectra_filtered.mgf1566	-1	MASSBANK.mgf	0.600123				9	0	0.000183105	305.113	0	CCMSLIB00005746851
3557	spectra_filtered.mgf	*..*		:4719	5011	-1	0	284.3	1	0.916208	0	0	6162870.0	224300.0	Spectral Match to Octadecanamide from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf3557	-1	GNPS-NIST14-MATCHES.mgf	18.2483				6	0	0.00518799	284.295	0	CCMSLIB00003139498
988	spectra_filtered.mgf	*..*		:95680	95679	-1	0	309.097	1	0.915639	0	0	220.655	1548900.0	CHEBI:182999 [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf988	-1	MSNLIB-POSITIVE.mgf	0.296194				9	0	9.15527e-05	309.097	0	CCMSLIB00012446932
1291	spectra_filtered.mgf	*..*		:22927	23373	-1	0	167.07	1	0.915444	0	0	11087400.0	547800.0	Vanylglycol CollisionEnergy:205060 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf1291	-1	BERKELEY-LAB.mgf	1.7353				7	0	0.000289917	167.07	0	CCMSLIB00010125363
311	spectra_filtered.mgf	*..*		:1	83	-1	0	343.1	1	0.915197	0	0	26347700.0	162300.0	Sucrose M+H	GNPS-EMBL-MCF	temp/spectra_filtered.mgf311	-1	GNPS-EMBL-MCF.mgf	67.8663				6	0	0.0232849	343.123	0	CCMSLIB00000479739
686	spectra_filtered.mgf	*..*		:185	1399	-1	0	453.139	1	0.914867	0	0	247091.0	5566800.0	NCGC00385785-01!(2R,3R,4S,5S,6R)-2-[[2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-3,4-dihydro-2H-chromen-3-yl]oxy]-6-(hydroxymethyl)oxane-3,4,5-triol M+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf686	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.673471				14	0	0.000305176	453.139	0	CCMSLIB00000847658
1483	spectra_filtered.mgf	*..*		:1110	422	-1	0	287.055	1	0.913551	0	0	305373.0	281500.0	Spectral Match to Datiscetin from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1483	-1	GNPS-NIST14-MATCHES.mgf	0.425251				13	0	0.00012207	287.055	0	CCMSLIB00003134908
1763	spectra_filtered.mgf	*..*		:4012	3262	-1	0	245.129	1	0.913269	0	0	486541.0	123600.0	Spectral Match to Phe-Pro from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1763	-1	GNPS-NIST14-MATCHES.mgf	2.05418				6	0	0.00050354	245.128	0	CCMSLIB00003137749
2705	spectra_filtered.mgf	*..*		:2446	7522	-1	0	203.179	1	0.912891	0	0	5870340.0	299300.0	1-methyl-4-methylidene-7-(propan-2-yl)-1,2,3,3a,4,5,6,8a-octahydroazulen-1-ol M-H2O+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2705	-1	GNPS-LIBRARY.mgf	2.47831				9	0	0.00050354	203.18	0	CCMSLIB00005725033
466	spectra_filtered.mgf	*..*		:4950	4950	-1	0	286.144	1	0.912348	0	0	401763.0	227100.0	Massbank:EA274410 Morphine|(5alpha,6alpha)-17-Methyl-7,8-didehydro-4,5-epoxymorphinan-3,6-diol [M+H]+	MASSBANK	temp/spectra_filtered.mgf466	-1	MASSBANK.mgf	0.746558				8	0	0.000213623	286.144	0	CCMSLIB00000210698
1079	spectra_filtered.mgf	*..*		:10908	11354	-1	0	207.065	1	0.912149	0	0	4910150.0	222200.0	SINAPIC ACID CollisionEnergy:102040 M+H-H2O	BERKELEY-LAB	temp/spectra_filtered.mgf1079	-1	BERKELEY-LAB.mgf	1.47382				7	0	0.000305176	207.065	0	CCMSLIB00010113342
2445	spectra_filtered.mgf	*..*		:7429	25891	-1	0	466.265	1	0.912132	0	0	218.511	838800.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R,5S)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol [M+NH4]+	MONA	temp/spectra_filtered.mgf2445	-1	MONA.mgf	0.196353				11	0	9.15527e-05	466.265	0	CCMSLIB00004698492
2508	spectra_filtered.mgf	*..*		:94323	94322	-1	0	466.265	1	0.910149	0	0	426.934	1298000.0	(2R,3S,4S,5R,6R)-2-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-6-[(2E)-3,7-dimethylocta-2,6-dienoxy]oxane-3,4,5-triol [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2508	-1	MSNLIB-POSITIVE.mgf	0.261805				14	0	0.00012207	466.265	0	CCMSLIB00012445575
339	spectra_filtered.mgf	*..*		:148	5265	-1	0	180.086	1	0.90884	0	0	1108280.0	531800.0	Spectral Match to D-Fructose from NIST14 M+NH4-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf339	-1	GNPS-NIST14-MATCHES.mgf	87.1878				8	0	0.0157013	180.102	0	CCMSLIB00003139752
1649	spectra_filtered.mgf	*..*		:10625	11071	-1	0	451.124	1	0.908356	0	0	1409380.0	553600.0	CHEMBL1602917 CollisionEnergy:102040 M+H	BERKELEY-LAB	temp/spectra_filtered.mgf1649	-1	BERKELEY-LAB.mgf	0.405887				7	0	0.000183105	451.124	0	CCMSLIB00010113059
776	spectra_filtered.mgf	*..*		:22892	34891	-1	0	265.155	1	0.908043	0	0	4907.0	2175900.0	Massbank:PR311013 Feruloyl putrescine (isomer of 1173) M+H	MASSBANK	temp/spectra_filtered.mgf776	-1	MASSBANK.mgf	1.15093				9	0	0.000305176	265.155	0	CCMSLIB00005748443
2130	spectra_filtered.mgf	*..*		:95682	95681	-1	0	309.097	1	0.9052	0	0	128.263	325800.0	CHEBI:182999 [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2130	-1	MSNLIB-POSITIVE.mgf	0.888583				6	0	0.000274658	309.097	0	CCMSLIB00012446934
1854	spectra_filtered.mgf	*..*		:4454	5267	-1	0	177.164	1	0.904957	0	0	2336430.0	890000.0	Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1854	-1	GNPS-NIST14-MATCHES.mgf	1.11966				7	0	0.000198364	177.164	0	CCMSLIB00003139754
2499	spectra_filtered.mgf	*..*		:15400	27399	-1	0	354.134	1	0.904689	0	0	697.0	200600.0	Massbank:PR301814 Protopine M+H	MASSBANK	temp/spectra_filtered.mgf2499	-1	MASSBANK.mgf	1.7235				12	0	0.000610352	354.133	0	CCMSLIB00005740951
919	spectra_filtered.mgf	*..*		:6268	24730	-1	0	344.134	1	0.904049	0	0	196.654	4208000.0	(E)-3-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]prop-2-enoic acid [M+NH4]+	MONA	temp/spectra_filtered.mgf919	-1	MONA.mgf	0.266038				7	0	9.15527e-05	344.134	0	CCMSLIB00004697331
3222	spectra_filtered.mgf	*..*		:3694	4140	-1	0	332.092	1	0.903219	0	0	2307290.0	227400.0	SANGUINARINE CollisionEnergy:102040 M	BERKELEY-LAB	temp/spectra_filtered.mgf3222	-1	BERKELEY-LAB.mgf	0.0				8	0	0.0	332.092	0	CCMSLIB00010106128
877	spectra_filtered.mgf	*..*		:82828	82828	-1	0	307.165	1	0.902702	0	0	133.67	709000.0	MEGxp0_000697 [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf877	-1	MSNLIB-POSITIVE.mgf	37.7539				7	0	0.0115967	307.177	0	CCMSLIB00012433879
1682	spectra_filtered.mgf	*..*		:95682	95681	-1	0	309.097	1	0.902574	0	0	128.263	840600.0	CHEBI:182999 [M+H-H2O]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf1682	-1	MSNLIB-POSITIVE.mgf	1.28351				6	0	0.000396729	309.097	0	CCMSLIB00012446934
2106	spectra_filtered.mgf	*..*		:1	4628	-1	0	314.175	1	0.902485	0	0	92953.4	2564200.0	N,O-dimethylcoclaurine M+H	GNPS-LIBRARY	temp/spectra_filtered.mgf2106	-1	GNPS-LIBRARY.mgf	1.3599				11	0	0.000427246	314.175	0	CCMSLIB00005436049
302	spectra_filtered.mgf	*..*		:520	699	-1	0	160.075	1	0.901807	0	0	3347290.0	346200.0	5_hydroxy_tryptophol M-H2O+H	GNPS-NUTRI-METAB-FEM-POS	temp/spectra_filtered.mgf302	-1	GNPS-NUTRI-METAB-FEM-POS.mgf	4.38485				6	0	0.000701904	160.076	0	CCMSLIB00006673651
2247	spectra_filtered.mgf	*..*		:17047	29046	-1	0	340.154	1	0.901706	0	0	3162.0	1609000.0	Massbank:PR300566 Nantenine M+H	MASSBANK	temp/spectra_filtered.mgf2247	-1	MASSBANK.mgf	1.79434				6	0	0.000610352	340.155	0	CCMSLIB00005742598
894	spectra_filtered.mgf	*..*		:89702	89701	-1	0	390.176	1	0.901027	0	0	264.257	723600.0	Syringin [M+NH4]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf894	-1	MSNLIB-POSITIVE.mgf	0.469289				8	0	0.000183105	390.176	0	CCMSLIB00012440954
2220	spectra_filtered.mgf	*..*		:286	286	-1	0	368.113	1	0.900998	0	0	8675.0	645800.0	Massbank:BML00750 (+)-Bicuculline [M+H]+	MASSBANK	temp/spectra_filtered.mgf2220	-1	MASSBANK.mgf	0.829027				9	0	0.000305176	368.113	0	CCMSLIB00000205026
505	spectra_filtered.mgf	*..*		:16916	28915	-1	0	251.14	1	0.900166	0	0	5142.0	1957100.0	Massbank:PR311112 Caffeoyl putrescin (isomer of 1059) M+H	MASSBANK	temp/spectra_filtered.mgf505	-1	MASSBANK.mgf	5.16444				8	0	0.001297	251.139	0	CCMSLIB00005742467
2131	spectra_filtered.mgf	*..*		:2252	18	-1	0	177.164	1	0.900012	0	0	325230.0	272500.0	Spectral Match to 2-Butanone, 4-(2,6,6-trimethyl-2-cyclohexen-1-yl)- from NIST14 M+H-H2O	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf2131	-1	GNPS-NIST14-MATCHES.mgf	1.11966				6	0	0.000198364	177.164	0	CCMSLIB00003134504
1532	spectra_filtered.mgf	*..*		:2098	2145	-1	0	468.309	1	0.899997	0	0	2139940.0	473400.0	Spectral Match to 1-Myristoyl-sn-glycero-3-phosphocholine from NIST14 M+H	GNPS-NIST14-MATCHES	temp/spectra_filtered.mgf1532	-1	GNPS-NIST14-MATCHES.mgf	156.071				6	0	0.0730896	468.236	0	CCMSLIB00003136632
837	spectra_filtered.mgf	*..*		:22892	34891	-1	0	265.155	1	0.899703	0	0	4907.0	2390300.0	Massbank:PR311013 Feruloyl putrescine (isomer of 1173) M+H	MASSBANK	temp/spectra_filtered.mgf837	-1	MASSBANK.mgf	1.15093				8	0	0.000305176	265.155	0	CCMSLIB00005748443
3644	spectra_filtered.mgf	*..*		:3165	2757	-1	0	153.115	1	0.89856	0	0	246.221	174200.0	SCHEMBL7091005 [M+2H]+2	CMMC-REFRAME-POSITIVE-LIBRARY	temp/spectra_filtered.mgf3644	-1	CMMC-REFRAME-POSITIVE-LIBRARY.mgf	9.86592				7	0	0.00151062	153.113	0	CCMSLIB00012249714
2146	spectra_filtered.mgf	*..*		:98729	98728	-1	0	373.222	1	0.898496	0	0	367.087	746300.0	3,5,5-Trimethyl-4-[3-(beta-D-glucopyranosyloxy)butyl]-2-cyclohexene-1-one [M+H]+	MSNLIB-POSITIVE	temp/spectra_filtered.mgf2146	-1	MSNLIB-POSITIVE.mgf	0.817679				10	0	0.000305176	373.222	0	CCMSLIB00012449981
3462	spectra_filtered.mgf	*..*		:999	3015	-1	0	439.357	1	0.89826	0	0	67693.0	350600.0	NCGC00168812-02_C30H48O3_Olean-12-en-28-oic acid, 3-hydroxy-, (3beta,5xi,9xi,18xi)- M-H2O+H	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	temp/spectra_filtered.mgf3462	-1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE.mgf	0.486217				13	0	0.000213623	439.357	0	CCMSLIB00000850008
